TotalPop,UninsuredPop,MedHouseInc,GEOID
6324,268,58194,06037106114
2961,78,109063,06037106642
3099,91,146932,06037108103
4952,264,26515,06037242300
4903,231,49531,06037407701
5811,201,49833,06037406200
3363,98,238846,06081609601
4884,215,148333,06081609800
4871,213,70938,06081610800
7137,156,68269,06081610900
7895,259,98679,06065043227
3842,116,71500,06065043228
10588,778,113571,06065043235
5110,98,52772,06065043229
7763,187,100556,06065043239
12415,807,116354,06065043240
9531,469,105674,06065043242
6109,273,85250,06075031302
5211,180,120260,06075032601
4753,53,108179,06075032602
4401,19,111250,06075032801
4432,69,116473,06075032802
5615,138,128681,06075032901
4457,101,106307,06075032902
3956,44,54861,06075033203
4698,83,73250,06075033204
4004,103,96382,06075042601
2861,149,130742,06075042602
4421,148,106016,06075047801
3869,84,96496,06075047802
4477,113,20373,06075061100
3842,55,67625,06075061200
6283,296,135638,06075061400
312,7,154167,06075980200
63,0,139375,06075980300
0,0,,06075980401
507,28,12340,06075980501
690,5,66042,06075980600
253,0,,06075980900
0,0,,06075990100
7624,621,60160,06077000801
3426,138,59643,06001423500
2583,120,74914,06001424002
5309,245,77958,06001430900
2777,165,71098,06001431000
3979,79,124318,06001432800
4485,151,81744,06001433102
3503,141,82782,06001433700
2420,34,60167,06001407300
3694,111,171296,06001421500
757,0,9191,06055200900
5803,271,110536,06065043246
14002,673,115078,06065043247
4670,294,120611,06065043248
9584,372,118920,06065043252
10048,401,97182,06065043250
5193,196,84621,06065043254
3783,112,92964,06065043256
9318,182,113125,06065043257
5287,261,110543,06065043262
7862,222,104265,06065043264
8221,299,111528,06065043265
5763,306,72927,06065043266
6185,136,101250,06065043267
6071,204,102091,06065043270
3977,150,76914,06065043271
4957,167,111813,06065043272
3855,83,104274,06065043276
6360,267,121359,06065043278
5075,307,73393,06065043279
9081,105,71203,06065043291
3872,56,40417,06065043316
8443,373,78511,06065043317
7618,277,53417,06065043512
3532,117,47250,06065043513
7811,422,69940,06065043517
2383,105,85335,06065043274
4952,54,74154,06065043810
4031,38,63013,06065043811
6526,0,54125,06065043812
944,0,46164,06065043814
5198,384,39509,06065043601
3389,75,40950,06065043602
4912,249,44967,06065043813
4567,254,82157,06065043818
6396,106,64470,06083000804
4336,149,62857,06083001206
4331,100,87037,06083001208
8127,289,77600,06083001304
5402,143,133864,06071002021
13434,380,152740,06071002022
5846,149,63777,06071002023
5081,88,78011,06055201200
5868,270,113617,06073009704
7217,384,60690,06073008800
5112,81,81250,06073009106
2936,112,229583,06073008311
6480,191,77708,06073013606
3523,177,54077,06073013802
3897,85,87298,06073013905
6513,251,81627,06073014200
4131,87,63304,06073014300
3773,67,119211,06073015200
3560,186,59643,06073015301
5569,79,108636,06073015405
2432,93,114306,06073015602
3936,341,50580,06073015704
6322,302,95214,06073016100
5338,320,43458,06073016301
7830,344,64759,06073016605
3575,186,105350,06073016606
7432,609,90058,06073016607
5936,156,97122,06073016612
7213,184,77566,06073016802
4856,121,61696,06073016806
25348,1607,139233,06073017030
4170,243,105391,06073017031
8163,350,130477,06073017042
5826,258,153854,06073017044
2686,74,156033,06073017045
38754,2937,49578,06073018700
4841,214,82250,06073018803
10544,507,96978,06073019106
7468,205,78310,06073019601
2970,92,87321,06073008200
2924,80,119375,06073008301
1460,153,42193,06073008305
3914,147,92589,06073008307
7226,184,171250,06073008324
2390,82,157393,06111007406
4500,127,129132,06111007509
6421,196,178388,06111007510
2217,69,158500,06111007511
5579,192,100278,06111007512
7877,422,42868,06047001602
2345,93,48806,06047001902
6759,218,91576,06047002301
15950,650,66269,06047002302
5517,332,40987,06047001901
2873,149,23283,06047001302
10132,380,55500,06047000304
4719,172,43446,06047000601
4281,264,35396,06047001003
4423,202,45184,06047001402
6684,372,42083,06047001700
5719,115,102946,06047001801
8712,64,60521,06047002000
4192,166,56310,06047000602
5882,305,62900,06047000603
2461,79,36892,06047001005
2662,76,30714,06047001301
2425,63,66492,06047001501
4585,246,27125,06047001503
5646,145,55504,06033000400
3955,236,46512,06033000600
6608,211,67335,06033000900
3376,237,54827,06033000100
7108,106,68814,06033001300
4307,158,46865,06033000300
2849,0,57434,06033001100
4538,102,69375,06001435400
5063,233,97031,06001436000
6938,275,90769,06001436601
7489,330,91618,06001437200
4190,114,127578,06001440305
2757,126,85729,06001438400
4322,147,104211,06001440306
3505,119,174079,06001440332
6175,255,163679,06001441521
7761,316,135966,06001442900
6930,281,107930,06001443002
4107,110,198158,06001443103
7286,321,117448,06001450400
5155,148,157388,06001450603
7041,161,123838,06059021920
4487,105,61622,06001422400
4400,62,62240,06001422500
1043,0,222500,06001422600
4413,80,73571,06001423100
6521,108,250001,06001426100
2760,37,107404,06037408134
5569,229,67464,06037408301
3076,69,104141,06037408627
6545,187,124643,06037408703
6902,219,81866,06037430502
4365,191,75891,06037430723
7669,140,71066,06037431001
4471,204,66154,06037432202
4852,188,65321,06037432602
5077,271,39474,06037432802
5066,229,66174,06037433601
6058,165,71250,06037461600
2827,132,81424,06037462800
1513,17,250001,06037670500
3381,170,126875,06037701202
6839,270,114514,06037702300
6721,56,101534,06037703002
6065,155,162048,06037800202
5613,220,56757,06037900300
2039,87,87188,06037910709
5360,252,47262,06037572900
5009,311,107431,06037573700
6631,295,100096,06037574500
2143,63,53631,06037533502
2141,96,53542,06037533503
2998,93,36845,06037533701
4628,178,50000,06037534002
6219,354,39384,06037534102
4440,126,46081,06037535605
5807,224,48663,06037540203
3318,173,64490,06037541002
5306,273,56557,06037541802
4531,139,52333,06037543000
4109,152,91094,06037113211
4823,188,59598,06037113234
6647,128,65208,06037115201
3012,68,96786,06037408629
4723,252,69215,06037430724
4965,196,111136,06037702501
3980,267,47538,06037900705
3878,207,84182,06037463102
7566,232,53901,06037482402
5098,102,58214,06037533401
4320,165,50943,06037534301
4708,237,55481,06037542000
3661,162,51971,06075023400
5267,127,168536,06075016500
7024,267,168828,06075030700
9116,349,142859,06075035100
4719,38,170792,06075013000
3644,79,119116,06075026002
5102,161,83824,06075026402
5914,134,152900,06075030301
6226,164,173500,06075030800
3427,126,136172,06075025402
7903,120,80784,06075026200
4135,62,147229,06075021600
7103,21,177694,06075030900
7589,213,99917,06075047901
3040,100,52148,06091010000
4929,273,37050,06073003501
4251,146,66563,06037502004
2322,67,75565,06065031702
7457,401,57461,06065046403
6290,216,60789,06065045110
3906,70,111056,06001425102
2795,54,122044,06001425103
6842,314,164297,06001430101
2424,62,141563,06001430102
3539,109,72315,06001425104
4472,201,70893,06001428700
4854,186,64702,06001432501
5178,194,75938,06001432502
3523,110,59453,06001433103
3724,185,53708,06001433104
7420,138,184071,06001435103
6117,331,84290,06001435104
5662,281,72222,06001435601
5453,299,79290,06001435602
7867,193,118939,06001437101
4521,106,69615,06001437102
3773,154,64559,06001437701
3519,98,100597,06065042714
5470,270,59500,06065042719
9515,380,40923,06065042800
5519,226,102283,06065043211
5338,133,92156,06065043218
4610,202,57569,06065043220
3875,326,36628,06065043503
4046,111,52955,06065043809
2907,150,37622,06065044102
5266,72,50674,06065044402
3693,114,26806,06065044509
2907,0,52560,06065044602
5627,220,85000,06065042410
4271,78,66429,06065042213
2327,78,78500,06065042411
4965,165,91944,06065042412
2403,21,54960,06065031701
11457,504,61298,06065042617
8788,316,57135,06065042618
6110,98,58960,06113010902
3739,81,87522,06113011002
2895,117,100042,06113011203
7729,389,58030,06113010102
8606,42,25236,06113010501
5140,37,50798,06113010701
9269,411,94253,06113011206
5355,239,24232,06113010203
7745,178,83239,06113010606
5033,295,87205,06037553000
3495,44,70662,06037553400
4954,191,56842,06037553801
4140,92,99097,06037554511
3793,77,106520,06037554515
4510,51,106354,06037554517
3498,18,109663,06037554519
7636,144,68079,06037554900
4873,121,86964,06037555103
8042,319,61224,06037570501
6588,288,66364,06037570502
8175,273,93781,06037571200
4484,131,99709,06037571300
5413,115,66993,06037571900
3610,121,75750,06037572302
3643,231,29577,06037572500
2375,65,123819,06037273600
4838,256,116141,06037274100
11856,753,94936,06065042733
2766,123,106129,06065042737
8614,449,89500,06065042738
7631,266,110150,06065042739
1858,0,40089,06065042740
2087,0,30061,06065042741
4846,269,95396,06065042742
4573,134,88272,06065042744
7427,450,73991,06065043008
3528,236,101650,06065042743
5413,18,54726,06065042745
7420,381,111179,06065043007
5712,195,98203,06065043009
5956,202,76083,06065043010
4416,186,41766,06037123104
2691,16,64712,06037124600
5779,220,44955,06037127102
5000,156,46413,06037128302
5810,149,76202,06037128702
5028,122,68107,06037503202
6444,165,61535,06037503501
4655,141,90125,06037503502
9,0,,06037504102
4636,114,85083,06037265700
4235,120,68913,06037267300
3632,145,86343,06037267502
3276,56,94185,06037267700
3226,55,67516,06037270200
2770,12,71393,06037271200
4578,158,94911,06037272100
3045,57,84583,06037272301
4457,106,59286,06037272302
4069,107,137027,06037275400
4115,138,138929,06037276601
4391,311,43544,06037291110
2407,67,53393,06037291120
4334,339,49773,06037294610
4683,238,44148,06037294620
4134,75,44527,06037294830
3447,37,35870,06037296500
7375,470,155069,06037620702
4305,154,107621,06037621400
2856,218,29020,06077002201
5079,379,38141,06077002202
5328,310,41587,06077002401
1663,33,32417,06077002402
2258,116,25179,06077002503
3884,64,62448,06077002504
3324,103,68869,06077003216
3749,139,43720,06077003217
3083,179,30729,06077003312
2895,167,37943,06077003313
4159,141,39527,06077003409
9755,371,94170,06065043244
3675,75,143567,06073017020
2898,30,108977,06073017501
3494,164,98625,06073009703
5199,279,47750,06073010012
7401,143,44624,06073011802
4133,59,63565,06073002705
3555,119,75708,06073003211
3359,59,58112,06073006500
4989,81,85966,06073008511
4868,164,42421,06073012700
5546,174,63940,06073018519
2067,97,80500,06073019107
7883,607,128338,06073020020
6054,115,149583,06073007200
4477,62,107443,06073015302
5340,169,80272,06073016401
1881,62,103935,06073016613
5060,321,41680,06099000803
5933,297,70383,06099000906
3284,102,59321,06099001002
4153,189,44970,06099001100
4857,365,44229,06099001601
4801,433,40109,06099002604
5823,370,67881,06099002801
6669,225,54983,06099002802
5404,244,32361,06099003906
11695,406,90092,06099000402
6104,233,58483,06099000404
5876,268,71701,06099000905
5468,166,53951,06099000908
17392,625,106587,06099000912
4342,177,38438,06099002002
4870,139,83712,06065043820
7635,209,51942,06065031401
3543,208,104732,06065040807
2750,153,41875,06065041001
5566,183,137961,06037277000
3626,194,67587,06037291130
3640,209,50260,06037291220
5079,119,50926,06037294410
3132,228,40145,06037296210
3437,164,79766,06065042408
7966,244,70174,06065043206
6764,475,38094,06065043307
2837,263,35000,06065043309
2548,161,50536,06065043311
2689,41,28299,06065043404
5927,225,71156,06065030700
3277,207,64837,06065031300
4392,86,250001,06085511701
6817,86,135298,06085512005
1527,89,98393,06085512100
4635,35,103315,06085512401
8306,204,104830,06085500100
2657,160,92284,06085500400
5500,188,133162,06085500500
7716,293,62932,06085501600
4823,203,121786,06085501800
5401,137,76922,06085501900
6052,222,83580,06085502002
8456,304,162933,06085502702
4041,77,102161,06019005514
2779,53,73239,06019006402
4943,242,37760,06019007002
5813,151,58341,06019007004
7637,537,33916,06019007100
5199,173,95605,06019005703
6398,326,94392,06019005904
7507,354,78295,06019006300
6768,333,36968,06019008200
7406,375,36717,06019008302
980,7,50556,06019008402
6799,515,27033,06019005100
4693,200,75583,06019005405
2268,14,17132,06019005408
6104,206,122614,06085502901
4109,160,61140,06047000802
4028,174,59968,06047000901
9505,458,62926,06047000902
5636,314,63299,06047001200
4194,327,42193,06047001401
2329,133,31771,06047001502
4246,255,55719,06047002100
4659,134,81833,06037134103
3312,47,72455,06037432902
2896,88,52464,06037433602
5386,479,119289,06037920108
4211,205,104559,06037920112
6324,189,112317,06037920326
3884,77,81776,06037101300
3781,87,105909,06037103300
3270,142,69000,06037104401
3025,154,64229,06037104500
5317,347,84289,06037107020
3179,96,91648,06037111100
5163,43,62865,06037111302
8735,165,61467,06037111400
6125,294,82675,06001440200
6171,213,115000,06001440308
6546,174,163583,06001441501
7374,163,95729,06001442500
5212,347,115729,06001450300
5717,222,104139,06001450607
2137,85,179250,06001404700
4197,184,121731,06001404900
5183,121,90532,06001405200
4383,107,49323,06001406300
3120,40,219861,06001400100
4069,145,77045,06001400800
6133,116,82895,06001401000
4569,84,88846,06075047701
3927,71,114205,06075047702
3511,115,29471,06075060502
13222,222,161496,06075060700
3632,80,108850,06075047902
1596,21,69182,06075060400
4486,73,141544,06075010900
1570,26,37656,06075011800
3859,54,75711,06075012100
4556,200,182368,06075012800
6254,154,190521,06001450606
4003,125,181458,06001451102
5188,293,143051,06001451202
5266,0,41080,06001422700
4597,89,132813,06075020900
4095,166,176469,06075021800
3213,151,203158,06075022600
4549,181,37981,06075023102
3473,141,159375,06075025100
4287,36,204821,06075017000
3457,84,179444,06075018000
5674,204,196500,06075021500
5224,91,137807,06075022803
3499,155,64231,06065041203
3336,157,91667,06065041812
3391,109,63977,06065041905
5622,240,88594,06065041909
5058,210,89839,06065042007
8126,436,76488,06065042009
6511,418,77115,06065042212
3335,105,56130,06065042517
14869,571,90888,06065042715
6126,450,63009,06065042903
3534,183,37703,06065043310
3148,10,32036,06065043505
6676,225,35982,06065043507
5735,81,36828,06065044103
2983,168,72045,06065044104
6817,199,30169,06065044507
4151,138,63264,06065044604
5334,42,44365,06065044916
6728,165,117852,06065041808
6933,238,92576,06065042214
4122,115,97350,06065042403
3467,96,72619,06065042409
3357,186,46173,06065042511
4378,216,47058,06065042516
8416,537,59863,06065042706
4674,153,48152,06065042709
5181,294,57684,06065042717
2460,43,44545,06085503105
10204,297,149500,06085505001
5197,225,128800,06085505301
5969,183,126923,06085500200
5235,203,122050,06085502701
5172,155,150139,06085502903
3589,214,146600,06085503002
4917,89,49844,06085503110
5132,154,99423,06085503111
5052,245,76528,06085503113
4925,150,72847,06085503213
8468,412,60136,06085503214
3620,89,107098,06085503511
5602,146,66058,06085503602
5095,141,94531,06085504101
4760,80,124904,06085504316
5574,207,108854,06085504321
9011,503,140772,06085504505
7021,580,143764,06085504803
5964,137,128424,06085505203
8742,574,129359,06085505403
4158,116,149583,06085506102
5566,55,199479,06085507600
3534,119,161571,06085507701
5580,124,218229,06085507808
4202,124,71389,06037270100
5657,209,144688,06037276000
5768,203,61277,06037291210
6740,381,42877,06037293202
5015,257,45400,06037576402
3935,117,73041,06037576700
5382,117,47031,06037430101
1026,21,95417,06037430200
4642,163,128298,06037430400
4202,79,86538,06037431400
6986,551,42750,06037533603
4049,169,43426,06037533902
3206,129,34556,06037534203
4351,238,45875,06037534405
5226,159,55811,06037534501
4435,91,71042,06037534700
3898,255,41599,06037535501
5328,172,45739,06037535804
7116,391,39707,06037540202
4728,231,59200,06037540300
6713,188,57386,06037540501
1144,52,50060,06037541001
3551,45,79783,06075015500
5340,69,24450,06075016100
4658,195,145054,06075016300
10343,119,55998,06075017601
6343,198,71750,06075020100
5191,209,149057,06075020600
2174,108,41875,06037104703
4321,111,43338,06037104704
3551,106,70231,06037104821
2839,143,60515,06037104822
4758,242,59352,06037106405
5839,231,85115,06037106406
732,45,131375,06037800331
6543,137,139145,06037800332
2529,46,145260,06037800406
7274,125,149026,06037800408
4031,64,116190,06037800410
2334,33,168235,06037800504
3270,114,169125,06037800506
5939,282,38188,06037900103
5822,118,48444,06037900104
1129,33,49625,06037900201
3427,117,40556,06037900505
4188,257,56290,06037900506
